,target,day,strength,num_trajectories,pHat,pHat_std,FS_avg,FS_std,FS_conditional,FS_conditional_std
76,w2,5,4.5,500,0.68,0.020861447696648473,0.43886080000000005,0.013469793428509583,0.6452523529411766,0.0009254812089641453
80,w2,5,5.0,500,0.672,0.02099599961897504,0.4250068,0.013283329862181394,0.6323113095238095,0.0008847434766960059
83,w2,10,0.0,500,0.662,0.02115447943108031,0.6161319999999999,0.01968019047956599,0.930558912386707,0.0003120189448545253
85,w2,10,0.5,500,0.68,0.020861447696648473,0.5683292,0.017428979317639915,0.8356305882352942,0.0004802248777795118
91,w2,10,1.0,500,0.646,0.021386163751360363,0.5032436,0.016656376197663164,0.778856346749226,0.000681078344725578
90,w2,10,1.5,500,0.666,0.02109236828807993,0.4962168,0.0157145416603705,0.7449213213213214,0.000782793309586425
94,w2,10,2.0,500,0.624,0.021662132858977667,0.4505932,0.01564156387282039,0.7219096153846153,0.0009167960458378601
93,w2,10,2.5,500,0.676,0.020929596269398033,0.4764268000000001,0.014752730025440036,0.7046337278106509,0.000847470607748848
18,w2,10,3.0,500,0.66,0.021184900282984576,0.45443600000000006,0.01458936596730646,0.6883878787878788,0.0009025951336816215
9,w2,10,3.5,500,0.67,0.02102855201862458,0.45223080000000004,0.014197189643824585,0.6748244776119403,0.0009022880708675415
6,w2,10,4.0,500,0.68,0.020861447696648473,0.44891040000000004,0.013778824702552827,0.6600223529411765,0.0009764503458109466
5,w2,10,4.5,500,0.688,0.020719845559269985,0.444126,0.013381914305808417,0.6453889534883721,0.0009534763099388403
2,w2,10,5.0,500,0.698,0.02053270561811083,0.4414336000000001,0.012991047932406376,0.6323054441260746,0.0008589990249895327
7,w2,15,0.0,500,0.65,0.02133072900770154,0.6045272,0.019829696299245737,0.9298793846153847,0.0003251163742768742
10,w2,15,0.5,500,0.672,0.02099599961897504,0.5619704000000001,0.017551938783156692,0.8361160714285715,0.0005042695509647265
21,w2,15,1.0,500,0.646,0.021386163751360363,0.5032436,0.016656376197663164,0.778856346749226,0.000681078344725578
22,w2,15,1.5,500,0.71,0.020292855885754475,0.5286524,0.015110303328142687,0.7444664788732394,0.0007193293571456054
26,w2,15,2.0,500,0.628,0.021615549958305478,0.4541908,0.015634221807007857,0.7230656050955414,0.0009292858761405025
17,w2,15,2.5,500,0.702,0.020454632727086548,0.49435760000000006,0.014410560624919492,0.7040957264957264,0.0009109661709935413
16,w2,15,3.0,500,0.686,0.020755914819636352,0.47319200000000006,0.014320627087945554,0.6896460641399418,0.000877496352464501
13,w2,15,3.5,500,0.672,0.02099599961897504,0.45226639999999996,0.014135668750436958,0.6728577380952381,0.0009730420695565619
8,w2,15,4.0,500,0.668,0.02106067425321421,0.4415048,0.013924982365300143,0.660785628742515,0.0009586563176303615
3,w2,15,4.5,500,0.708,0.0203340109176719,0.4573044,0.013140837713071415,0.6457966101694916,0.0008806592020665658
4,w2,15,5.0,500,0.69,0.02068332661831747,0.43659080000000006,0.013090600022562755,0.632599420289855,0.0008395469912188806
0,w3,5,0.0,500,0.678,0.020895741192884256,0.5492572,0.01692333311899048,0.8099758112094395,0.0005666315902217499
1,w3,5,0.5,500,0.644,0.021413266915629666,0.5123932,0.017032510806910414,0.7954850931677019,0.0006171827856816453
25,w3,5,1.0,500,0.646,0.021386163751360363,0.5032436,0.016656376197663164,0.778856346749226,0.000681078344725578
32,w3,5,1.5,500,0.644,0.021413266915629666,0.4902696000000001,0.016296791102290042,0.761111801242236,0.0006711505273155608
37,w3,5,2.0,500,0.684,0.020791536739741004,0.5091924,0.01547519027231911,0.7442830409356725,0.00068829366975658
52,w3,5,2.5,500,0.662,0.02115447943108031,0.48171600000000003,0.015392383279011733,0.7275323262839879,0.0007220061172151983
58,w3,5,3.0,500,0.634,0.021542701780417423,0.4502732,0.015297455976845299,0.7100296529968455,0.0007913965906810567
68,w3,5,3.5,500,0.622,0.02168483340955148,0.43028720000000004,0.014999501074113098,0.6915813504823151,0.0008699513157322477
72,w3,5,4.0,500,0.624,0.021662132858977667,0.4206836,0.014604892811043838,0.6739576923076923,0.0009966796533421526
74,w3,5,4.5,500,0.658,0.021214900423994452,0.42740480000000003,0.013963716672645574,0.6493689969604863,0.003532882126646282
79,w3,5,5.0,500,0.688,0.020719845559269985,0.4371592000000001,0.013173834036859582,0.6352215116279069,0.0010692729867704024
28,w3,10,0.0,500,0.672,0.02099599961897504,0.5450376,0.017023518519168706,0.8109184523809523,0.0005422724045952226
34,w3,10,0.5,500,0.686,0.020755914819636352,0.5455272000000001,0.016501444173172237,0.7950927113702623,0.000577289893612271
42,w3,10,1.0,500,0.646,0.021386163751360363,0.5032436,0.016656376197663164,0.778856346749226,0.000681078344725578
46,w3,10,1.5,500,0.682,0.020826713614970557,0.5198356000000001,0.01587181966207026,0.7620739002932551,0.0006886593234327314
53,w3,10,2.0,500,0.682,0.020826713614970557,0.507334,0.015561689710568065,0.7437530791788856,0.0022808235117841116
57,w3,10,2.5,500,0.67,0.02102855201862458,0.4882444,0.015321758449253792,0.7285671641791045,0.000724782013339839
61,w3,10,3.0,500,0.686,0.020755914819636352,0.4868776,0.014730887575311949,0.7095935860058309,0.0007503008538984089
71,w3,10,3.5,500,0.63,0.021591665058535898,0.4361012,0.014944701123713381,0.6920253968253969,0.0008686635337396455
75,w3,10,4.0,500,0.65,0.02133072900770154,0.43857680000000004,0.014393217643165132,0.674556923076923,0.0008819539196757944
73,w3,10,4.5,500,0.684,0.020791536739741004,0.4492632,0.013662584763196164,0.6566695906432749,0.0009685463364957557
81,w3,10,5.0,500,0.656,0.02124448163641561,0.41717200000000004,0.013515578094628436,0.6357676829268293,0.0009932798506364668
33,w3,15,0.0,500,0.692,0.020646355610615643,0.5607624,0.016727737426576253,0.8102260115606937,0.0006077124538869155
38,w3,15,0.5,500,0.662,0.02115447943108031,0.5261399999999999,0.016806650945384687,0.7946006042296072,0.0005839843978553322
50,w3,15,1.0,500,0.646,0.021386163751360363,0.5032436,0.016656376197663164,0.778856346749226,0.000681078344725578
56,w3,15,1.5,500,0.662,0.02115447943108031,0.5047688,0.016126419862236008,0.7623184290030212,0.0007229742815017291
69,w3,15,2.0,500,0.666,0.02109236828807993,0.49704360000000003,0.0157397317752902,0.7461747747747748,0.0006995676331311713
84,w3,15,2.5,500,0.686,0.020755914819636352,0.49962439999999997,0.015116865715130235,0.7281836734693877,0.0007484572531219515
87,w3,15,3.0,500,0.69,0.02068332661831747,0.4904044,0.014701906329496185,0.7106034782608696,0.0007909341164260591
92,w3,15,3.5,500,0.674,0.020963015050321363,0.468144,0.014559382826479974,0.694413056379822,0.0007775990438952759
95,w3,15,4.0,500,0.67,0.02102855201862458,0.45408040000000005,0.01425603470365024,0.6775880597014925,0.0009251078687626469
97,w3,15,4.5,500,0.674,0.020963015050321363,0.4444504000000001,0.013826558815543368,0.6592652818991098,0.0008947776064974117
98,w3,15,5.0,500,0.674,0.020963015050321363,0.4302296,0.013387713967951362,0.6381798219584569,0.0009628546655485472
